TSA_Pre,1.0,2024-09-24 07:16:51.197169
Main,1.0,2024-09-24 07:16:51.197169
First_Class,1.0,2024-09-24 07:16:51.197169
Alt_Checkpoint,,2024-09-24 07:16:51.197169
TSA_Pre,1.0,2024-09-24 07:36:44.698393
Main,1.0,2024-09-24 07:36:44.698393
First_Class,1.0,2024-09-24 07:36:44.698393
Alt_Checkpoint,,2024-09-24 07:36:44.698393
TSA_Pre,1.0,2024-09-24 07:50:53.632536
Main,1.0,2024-09-24 07:50:53.632536
First_Class,1.0,2024-09-24 07:50:53.632536
Alt_Checkpoint,,2024-09-24 07:50:53.632536
TSA_Pre,1,2024-09-24 08:23:12.263369
Main,11,2024-09-24 08:23:12.263369
First_Class,2,2024-09-24 08:23:12.263369
Alt_Checkpoint,3,2024-09-24 08:23:12.263369
TSA_Pre,1,2024-09-24 08:44:21.628884
Main,16,2024-09-24 08:44:21.628884
First_Class,1,2024-09-24 08:44:21.628884
Alt_Checkpoint,3,2024-09-24 08:44:21.628884
TSA_Pre,1,2024-09-24 08:55:00.379440
Main,17,2024-09-24 08:55:00.379440
First_Class,3,2024-09-24 08:55:00.379440
Alt_Checkpoint,5,2024-09-24 08:55:00.379440
TSA_Pre,1,2024-09-24 09:19:18.258114
Main,22,2024-09-24 09:19:18.258114
First_Class,3,2024-09-24 09:19:18.258114
Alt_Checkpoint,5,2024-09-24 09:19:18.258114
TSA_Pre,1,2024-09-24 09:38:57.220592
Main,16,2024-09-24 09:38:57.220592
First_Class,2,2024-09-24 09:38:57.220592
Alt_Checkpoint,6,2024-09-24 09:38:57.220592
TSA_Pre,1,2024-09-24 09:51:03.722156
Main,17,2024-09-24 09:51:03.722156
First_Class,1,2024-09-24 09:51:03.722156
Alt_Checkpoint,7,2024-09-24 09:51:03.722156
TSA_Pre,1,2024-09-24 10:19:32.094811
Main,10,2024-09-24 10:19:32.094811
First_Class,1,2024-09-24 10:19:32.094811
Alt_Checkpoint,2,2024-09-24 10:19:32.094811
TSA_Pre,1,2024-09-24 10:42:20.468097
Main,10,2024-09-24 10:42:20.468097
First_Class,2,2024-09-24 10:42:20.468097
Alt_Checkpoint,3,2024-09-24 10:42:20.468097
TSA_Pre,1,2024-09-24 10:52:41.201008
Main,8,2024-09-24 10:52:41.201008
First_Class,2,2024-09-24 10:52:41.201008
Alt_Checkpoint,4,2024-09-24 10:52:41.201008
TSA_Pre,4.0,2024-09-24 11:14:10.670949
Main,2.0,2024-09-24 11:14:10.670949
First_Class,2.0,2024-09-24 11:14:10.670949
Alt_Checkpoint,,2024-09-24 11:14:10.670949
TSA_Pre,4.0,2024-09-24 11:26:58.238706
Main,2.0,2024-09-24 11:26:58.238706
First_Class,1.0,2024-09-24 11:26:58.238706
Alt_Checkpoint,,2024-09-24 11:26:58.238706
TSA_Pre,2.0,2024-09-24 11:38:19.792941
Main,2.0,2024-09-24 11:38:19.792941
First_Class,2.0,2024-09-24 11:38:19.792941
Alt_Checkpoint,,2024-09-24 11:38:19.792941
TSA_Pre,1.0,2024-09-24 11:51:16.546579
Main,2.0,2024-09-24 11:51:16.546579
First_Class,1.0,2024-09-24 11:51:16.546579
Alt_Checkpoint,,2024-09-24 11:51:16.546579
TSA_Pre,8.0,2024-09-24 13:09:14.489782
Main,8.0,2024-09-24 13:09:14.489782
First_Class,3.0,2024-09-24 13:09:14.489782
Alt_Checkpoint,,2024-09-24 13:09:14.489782
TSA_Pre,6.0,2024-09-24 13:34:00.062090
Main,7.0,2024-09-24 13:34:00.062090
First_Class,1.0,2024-09-24 13:34:00.062090
Alt_Checkpoint,,2024-09-24 13:34:00.062090
TSA_Pre,6.0,2024-09-24 13:51:18.486892
Main,9.0,2024-09-24 13:51:18.486892
First_Class,1.0,2024-09-24 13:51:18.486892
Alt_Checkpoint,,2024-09-24 13:51:18.486892
TSA_Pre,1.0,2024-09-24 14:15:26.694996
Main,10.0,2024-09-24 14:15:26.694996
First_Class,1.0,2024-09-24 14:15:26.694996
Alt_Checkpoint,,2024-09-24 14:15:26.694996
TSA_Pre,4.0,2024-09-24 14:34:44.230370
Main,13.0,2024-09-24 14:34:44.230370
First_Class,1.0,2024-09-24 14:34:44.230370
Alt_Checkpoint,,2024-09-24 14:34:44.230370
TSA_Pre,5.0,2024-09-24 14:50:52.704047
Main,11.0,2024-09-24 14:50:52.704047
First_Class,1.0,2024-09-24 14:50:52.704047
Alt_Checkpoint,,2024-09-24 14:50:52.704047
TSA_Pre,5.0,2024-09-24 15:18:46.215514
Main,8.0,2024-09-24 15:18:46.215514
First_Class,1.0,2024-09-24 15:18:46.215514
Alt_Checkpoint,,2024-09-24 15:18:46.215514
TSA_Pre,3.0,2024-09-24 15:39:45.280298
Main,2.0,2024-09-24 15:39:45.280298
First_Class,1.0,2024-09-24 15:39:45.280298
Alt_Checkpoint,,2024-09-24 15:39:45.280298
TSA_Pre,2.0,2024-09-24 15:50:52.041302
Main,2.0,2024-09-24 15:50:52.041302
First_Class,1.0,2024-09-24 15:50:52.041302
Alt_Checkpoint,,2024-09-24 15:50:52.041302
TSA_Pre,4.0,2024-09-24 16:22:18.063333
Main,2.0,2024-09-24 16:22:18.063333
First_Class,1.0,2024-09-24 16:22:18.063333
Alt_Checkpoint,,2024-09-24 16:22:18.063333
TSA_Pre,2.0,2024-09-24 16:45:08.947420
Main,7.0,2024-09-24 16:45:08.947420
First_Class,2.0,2024-09-24 16:45:08.947420
Alt_Checkpoint,,2024-09-24 16:45:08.947420
TSA_Pre,1.0,2024-09-24 16:55:28.707914
Main,10.0,2024-09-24 16:55:28.707914
First_Class,1.0,2024-09-24 16:55:28.707914
Alt_Checkpoint,,2024-09-24 16:55:28.707914
TSA_Pre,2.0,2024-09-24 17:15:44.125029
Main,5.0,2024-09-24 17:15:44.125029
First_Class,1.0,2024-09-24 17:15:44.125029
Alt_Checkpoint,,2024-09-24 17:15:44.125029
TSA_Pre,2.0,2024-09-24 17:39:38.256639
Main,6.0,2024-09-24 17:39:38.256639
First_Class,1.0,2024-09-24 17:39:38.256639
Alt_Checkpoint,,2024-09-24 17:39:38.256639
TSA_Pre,1.0,2024-09-24 17:51:11.853485
Main,3.0,2024-09-24 17:51:11.853485
First_Class,2.0,2024-09-24 17:51:11.853485
Alt_Checkpoint,,2024-09-24 17:51:11.853485
TSA_Pre,4.0,2024-09-24 18:23:39.101485
Main,11.0,2024-09-24 18:23:39.101485
First_Class,3.0,2024-09-24 18:23:39.101485
Alt_Checkpoint,,2024-09-24 18:23:39.101485
TSA_Pre,5.0,2024-09-24 18:44:24.531439
Main,11.0,2024-09-24 18:44:24.531439
First_Class,4.0,2024-09-24 18:44:24.531439
Alt_Checkpoint,,2024-09-24 18:44:24.531439
TSA_Pre,6.0,2024-09-24 18:54:54.119800
Main,12.0,2024-09-24 18:54:54.119800
First_Class,4.0,2024-09-24 18:54:54.119800
Alt_Checkpoint,,2024-09-24 18:54:54.119800
TSA_Pre,6.0,2024-09-24 19:13:57.490730
Main,12.0,2024-09-24 19:13:57.490730
First_Class,4.0,2024-09-24 19:13:57.490730
Alt_Checkpoint,,2024-09-24 19:13:57.490730
TSA_Pre,6.0,2024-09-24 19:24:23.980220
Main,14.0,2024-09-24 19:24:23.980220
First_Class,2.0,2024-09-24 19:24:23.980220
Alt_Checkpoint,,2024-09-24 19:24:23.980220
TSA_Pre,8.0,2024-09-24 19:38:10.895446
Main,11.0,2024-09-24 19:38:10.895446
First_Class,3.0,2024-09-24 19:38:10.895446
Alt_Checkpoint,,2024-09-24 19:38:10.895446
TSA_Pre,8.0,2024-09-24 19:51:00.874645
Main,10.0,2024-09-24 19:51:00.874645
First_Class,3.0,2024-09-24 19:51:00.874645
Alt_Checkpoint,,2024-09-24 19:51:00.874645
TSA_Pre,8.0,2024-09-24 20:19:15.242067
Main,11.0,2024-09-24 20:19:15.242067
First_Class,5.0,2024-09-24 20:19:15.242067
Alt_Checkpoint,,2024-09-24 20:19:15.242067
TSA_Pre,4.0,2024-09-24 20:38:55.540421
Main,9.0,2024-09-24 20:38:55.540421
First_Class,3.0,2024-09-24 20:38:55.540421
Alt_Checkpoint,,2024-09-24 20:38:55.540421
TSA_Pre,1.0,2024-09-24 20:50:52.750023
Main,8.0,2024-09-24 20:50:52.750023
First_Class,2.0,2024-09-24 20:50:52.750023
Alt_Checkpoint,,2024-09-24 20:50:52.750023
TSA_Pre,3.0,2024-09-24 21:15:29.253505
Main,6.0,2024-09-24 21:15:29.253505
First_Class,2.0,2024-09-24 21:15:29.253505
Alt_Checkpoint,,2024-09-24 21:15:29.253505
TSA_Pre,3.0,2024-09-24 21:29:12.948803
Main,3.0,2024-09-24 21:29:12.948803
First_Class,2.0,2024-09-24 21:29:12.948803
Alt_Checkpoint,,2024-09-24 21:29:12.948803
TSA_Pre,2.0,2024-09-24 21:41:39.631297
Main,2.0,2024-09-24 21:41:39.631297
First_Class,1.0,2024-09-24 21:41:39.631297
Alt_Checkpoint,,2024-09-24 21:41:39.631297
TSA_Pre,3.0,2024-09-24 21:51:33.198393
Main,1.0,2024-09-24 21:51:33.198393
First_Class,1.0,2024-09-24 21:51:33.198393
Alt_Checkpoint,,2024-09-24 21:51:33.198393
TSA_Pre,1.0,2024-09-24 22:16:22.584943
Main,1.0,2024-09-24 22:16:22.584943
First_Class,2.0,2024-09-24 22:16:22.584943
Alt_Checkpoint,,2024-09-24 22:16:22.584943
TSA_Pre,1.0,2024-09-24 22:39:57.490627
Main,1.0,2024-09-24 22:39:57.490627
First_Class,1.0,2024-09-24 22:39:57.490627
Alt_Checkpoint,,2024-09-24 22:39:57.490627
TSA_Pre,1.0,2024-09-24 22:51:28.300056
Main,1.0,2024-09-24 22:51:28.300056
First_Class,2.0,2024-09-24 22:51:28.300056
Alt_Checkpoint,,2024-09-24 22:51:28.300056
TSA_Pre,1.0,2024-09-24 23:16:31.017325
Main,2.0,2024-09-24 23:16:31.017325
First_Class,1.0,2024-09-24 23:16:31.017325
Alt_Checkpoint,,2024-09-24 23:16:31.017325
TSA_Pre,1.0,2024-09-24 23:37:02.465530
Main,1.0,2024-09-24 23:37:02.465530
First_Class,1.0,2024-09-24 23:37:02.465530
Alt_Checkpoint,,2024-09-24 23:37:02.465530
TSA_Pre,1.0,2024-09-24 23:50:51.824388
Main,1.0,2024-09-24 23:50:51.824388
First_Class,1.0,2024-09-24 23:50:51.824388
Alt_Checkpoint,,2024-09-24 23:50:51.824388
TSA_Pre,1.0,2024-09-25 01:20:06.572410
Main,1.0,2024-09-25 01:20:06.572410
First_Class,1.0,2024-09-25 01:20:06.572410
Alt_Checkpoint,,2024-09-25 01:20:06.572410
TSA_Pre,1.0,2024-09-25 02:39:00.435597
Main,1.0,2024-09-25 02:39:00.435597
First_Class,1.0,2024-09-25 02:39:00.435597
Alt_Checkpoint,,2024-09-25 02:39:00.435597
TSA_Pre,1.0,2024-09-25 03:13:24.563500
Main,1.0,2024-09-25 03:13:24.563500
First_Class,1.0,2024-09-25 03:13:24.563500
Alt_Checkpoint,,2024-09-25 03:13:24.563500
TSA_Pre,1.0,2024-09-25 03:38:25.210552
Main,1.0,2024-09-25 03:38:25.210552
First_Class,1.0,2024-09-25 03:38:25.210552
Alt_Checkpoint,,2024-09-25 03:38:25.210552
TSA_Pre,1.0,2024-09-25 03:51:28.188728
Main,1.0,2024-09-25 03:51:28.188728
First_Class,1.0,2024-09-25 03:51:28.188728
Alt_Checkpoint,,2024-09-25 03:51:28.188728
TSA_Pre,1.0,2024-09-25 04:21:21.198021
Main,1.0,2024-09-25 04:21:21.198021
First_Class,1.0,2024-09-25 04:21:21.198021
Alt_Checkpoint,,2024-09-25 04:21:21.198021
TSA_Pre,1.0,2024-09-25 04:42:12.880800
Main,1.0,2024-09-25 04:42:12.880800
First_Class,1.0,2024-09-25 04:42:12.880800
Alt_Checkpoint,,2024-09-25 04:42:12.880800
TSA_Pre,1.0,2024-09-25 04:52:45.956865
Main,1.0,2024-09-25 04:52:45.956865
First_Class,1.0,2024-09-25 04:52:45.956865
Alt_Checkpoint,,2024-09-25 04:52:45.956865
TSA_Pre,1.0,2024-09-25 05:17:24.713195
Main,1.0,2024-09-25 05:17:24.713195
First_Class,1.0,2024-09-25 05:17:24.713195
Alt_Checkpoint,,2024-09-25 05:17:24.713195
TSA_Pre,1.0,2024-09-25 05:40:04.988413
Main,1.0,2024-09-25 05:40:04.988413
First_Class,1.0,2024-09-25 05:40:04.988413
Alt_Checkpoint,,2024-09-25 05:40:04.988413
TSA_Pre,1.0,2024-09-25 05:51:11.842893
Main,1.0,2024-09-25 05:51:11.842893
First_Class,1.0,2024-09-25 05:51:11.842893
Alt_Checkpoint,,2024-09-25 05:51:11.842893
TSA_Pre,1.0,2024-09-25 06:25:01.852625
Main,1.0,2024-09-25 06:25:01.852625
First_Class,1.0,2024-09-25 06:25:01.852625
Alt_Checkpoint,,2024-09-25 06:25:01.852625
TSA_Pre,1.0,2024-09-25 06:45:38.019802
Main,1.0,2024-09-25 06:45:38.019802
First_Class,1.0,2024-09-25 06:45:38.019802
Alt_Checkpoint,,2024-09-25 06:45:38.019802
TSA_Pre,1.0,2024-09-25 07:17:09.106265
Main,1.0,2024-09-25 07:17:09.106265
First_Class,1.0,2024-09-25 07:17:09.106265
Alt_Checkpoint,,2024-09-25 07:17:09.106265
TSA_Pre,1.0,2024-09-25 07:37:31.293772
Main,1.0,2024-09-25 07:37:31.293772
First_Class,1.0,2024-09-25 07:37:31.293772
Alt_Checkpoint,,2024-09-25 07:37:31.293772
TSA_Pre,1.0,2024-09-25 07:51:23.178393
Main,1.0,2024-09-25 07:51:23.178393
First_Class,2.0,2024-09-25 07:51:23.178393
Alt_Checkpoint,,2024-09-25 07:51:23.178393
TSA_Pre,1.0,2024-09-25 08:24:15.027216
Main,8.0,2024-09-25 08:24:15.027216
First_Class,2.0,2024-09-25 08:24:15.027216
Alt_Checkpoint,,2024-09-25 08:24:15.027216
TSA_Pre,1.0,2024-09-25 08:45:47.734002
Main,17.0,2024-09-25 08:45:47.734002
First_Class,3.0,2024-09-25 08:45:47.734002
Alt_Checkpoint,,2024-09-25 08:45:47.734002
TSA_Pre,1.0,2024-09-25 08:55:35.171337
Main,26.0,2024-09-25 08:55:35.171337
First_Class,2.0,2024-09-25 08:55:35.171337
Alt_Checkpoint,,2024-09-25 08:55:35.171337
TSA_Pre,1.0,2024-09-25 09:19:30.849904
Main,33.0,2024-09-25 09:19:30.849904
First_Class,2.0,2024-09-25 09:19:30.849904
Alt_Checkpoint,,2024-09-25 09:19:30.849904
TSA_Pre,1.0,2024-09-25 09:39:23.016933
Main,31.0,2024-09-25 09:39:23.016933
First_Class,2.0,2024-09-25 09:39:23.016933
Alt_Checkpoint,,2024-09-25 09:39:23.016933
TSA_Pre,1.0,2024-09-25 09:51:09.382549
Main,30.0,2024-09-25 09:51:09.382549
First_Class,1.0,2024-09-25 09:51:09.382549
Alt_Checkpoint,,2024-09-25 09:51:09.382549
TSA_Pre,1.0,2024-09-25 10:19:47.240113
Main,18.0,2024-09-25 10:19:47.240113
First_Class,1.0,2024-09-25 10:19:47.240113
Alt_Checkpoint,,2024-09-25 10:19:47.240113
TSA_Pre,1.0,2024-09-25 10:42:29.639307
Main,12.0,2024-09-25 10:42:29.639307
First_Class,2.0,2024-09-25 10:42:29.639307
Alt_Checkpoint,,2024-09-25 10:42:29.639307
TSA_Pre,1.0,2024-09-25 10:52:57.366240
Main,13.0,2024-09-25 10:52:57.366240
First_Class,1.0,2024-09-25 10:52:57.366240
Alt_Checkpoint,,2024-09-25 10:52:57.366240
TSA_Pre,6.0,2024-09-25 11:15:21.757163
Main,8.0,2024-09-25 11:15:21.757163
First_Class,1.0,2024-09-25 11:15:21.757163
Alt_Checkpoint,,2024-09-25 11:15:21.757163
TSA_Pre,2.0,2024-09-25 11:27:53.909566
Main,6.0,2024-09-25 11:27:53.909566
First_Class,1.0,2024-09-25 11:27:53.909566
Alt_Checkpoint,,2024-09-25 11:27:53.909566
TSA_Pre,2.0,2024-09-25 11:39:05.099031
Main,2.0,2024-09-25 11:39:05.099031
First_Class,2.0,2024-09-25 11:39:05.099031
Alt_Checkpoint,,2024-09-25 11:39:05.099031
TSA_Pre,3.0,2024-09-25 11:51:36.792362
Main,2.0,2024-09-25 11:51:36.792362
First_Class,1.0,2024-09-25 11:51:36.792362
Alt_Checkpoint,,2024-09-25 11:51:36.792362
TSA_Pre,3.0,2024-09-25 12:36:16.405138
Main,2.0,2024-09-25 12:36:16.405138
First_Class,1.0,2024-09-25 12:36:16.405138
Alt_Checkpoint,,2024-09-25 12:36:16.405138
TSA_Pre,5.0,2024-09-25 13:12:39.418290
Main,8.0,2024-09-25 13:12:39.418290
First_Class,2.0,2024-09-25 13:12:39.418290
Alt_Checkpoint,,2024-09-25 13:12:39.418290
TSA_Pre,1.0,2024-09-25 13:34:48.860617
Main,3.0,2024-09-25 13:34:48.860617
First_Class,1.0,2024-09-25 13:34:48.860617
Alt_Checkpoint,,2024-09-25 13:34:48.860617
TSA_Pre,1.0,2024-09-25 13:51:14.855791
Main,2.0,2024-09-25 13:51:14.855791
First_Class,1.0,2024-09-25 13:51:14.855791
Alt_Checkpoint,,2024-09-25 13:51:14.855791
TSA_Pre,4.0,2024-09-25 14:17:23.044820
Main,10.0,2024-09-25 14:17:23.044820
First_Class,2.0,2024-09-25 14:17:23.044820
Alt_Checkpoint,,2024-09-25 14:17:23.044820
TSA_Pre,5.0,2024-09-25 14:41:05.795378
Main,25.0,2024-09-25 14:41:05.795378
First_Class,2.0,2024-09-25 14:41:05.795378
Alt_Checkpoint,,2024-09-25 14:41:05.795378
TSA_Pre,4.0,2024-09-25 14:51:47.925979
Main,31.0,2024-09-25 14:51:47.925979
First_Class,3.0,2024-09-25 14:51:47.925979
Alt_Checkpoint,,2024-09-25 14:51:47.925979
TSA_Pre,7,2024-09-25 15:19:02.491164
Main,28,2024-09-25 15:19:02.491164
First_Class,2,2024-09-25 15:19:02.491164
Alt_Checkpoint,2,2024-09-25 15:19:02.491164
TSA_Pre,5.0,2024-09-25 15:39:51.741671
Main,11.0,2024-09-25 15:39:51.741671
First_Class,1.0,2024-09-25 15:39:51.741671
Alt_Checkpoint,,2024-09-25 15:39:51.741671
TSA_Pre,4.0,2024-09-25 15:50:58.772661
Main,8.0,2024-09-25 15:50:58.772661
First_Class,1.0,2024-09-25 15:50:58.772661
Alt_Checkpoint,,2024-09-25 15:50:58.772661
TSA_Pre,7.0,2024-09-25 16:24:20.051186
Main,13.0,2024-09-25 16:24:20.051186
First_Class,4.0,2024-09-25 16:24:20.051186
Alt_Checkpoint,,2024-09-25 16:24:20.051186
TSA_Pre,2.0,2024-09-25 16:47:18.814602
Main,14.0,2024-09-25 16:47:18.814602
First_Class,4.0,2024-09-25 16:47:18.814602
Alt_Checkpoint,,2024-09-25 16:47:18.814602
TSA_Pre,1.0,2024-09-25 17:15:55.416209
Main,12.0,2024-09-25 17:15:55.416209
First_Class,2.0,2024-09-25 17:15:55.416209
Alt_Checkpoint,,2024-09-25 17:15:55.416209
TSA_Pre,3.0,2024-09-25 17:39:04.415937
Main,10.0,2024-09-25 17:39:04.415937
First_Class,4.0,2024-09-25 17:39:04.415937
Alt_Checkpoint,,2024-09-25 17:39:04.415937
TSA_Pre,2.0,2024-09-25 17:51:07.738494
Main,10.0,2024-09-25 17:51:07.738494
First_Class,4.0,2024-09-25 17:51:07.738494
Alt_Checkpoint,,2024-09-25 17:51:07.738494
TSA_Pre,5.0,2024-09-25 18:23:38.355881
Main,21.0,2024-09-25 18:23:38.355881
First_Class,2.0,2024-09-25 18:23:38.355881
Alt_Checkpoint,,2024-09-25 18:23:38.355881
TSA_Pre,5.0,2024-09-25 18:44:06.718355
Main,24.0,2024-09-25 18:44:06.718355
First_Class,4.0,2024-09-25 18:44:06.718355
Alt_Checkpoint,,2024-09-25 18:44:06.718355
TSA_Pre,8.0,2024-09-25 18:54:18.948613
Main,24.0,2024-09-25 18:54:18.948613
First_Class,4.0,2024-09-25 18:54:18.948613
Alt_Checkpoint,,2024-09-25 18:54:18.948613
TSA_Pre,7.0,2024-09-25 19:12:23.893663
Main,16.0,2024-09-25 19:12:23.893663
First_Class,3.0,2024-09-25 19:12:23.893663
Alt_Checkpoint,,2024-09-25 19:12:23.893663
TSA_Pre,7.0,2024-09-25 19:23:02.596534
Main,14.0,2024-09-25 19:23:02.596534
First_Class,4.0,2024-09-25 19:23:02.596534
Alt_Checkpoint,,2024-09-25 19:23:02.596534
TSA_Pre,6.0,2024-09-25 19:37:00.583389
Main,14.0,2024-09-25 19:37:00.583389
First_Class,5.0,2024-09-25 19:37:00.583389
Alt_Checkpoint,,2024-09-25 19:37:00.583389
TSA_Pre,6.0,2024-09-25 19:51:17.834692
Main,9.0,2024-09-25 19:51:17.834692
First_Class,4.0,2024-09-25 19:51:17.834692
Alt_Checkpoint,,2024-09-25 19:51:17.834692
TSA_Pre,3.0,2024-09-25 20:19:21.266459
Main,8.0,2024-09-25 20:19:21.266459
First_Class,1.0,2024-09-25 20:19:21.266459
Alt_Checkpoint,,2024-09-25 20:19:21.266459
TSA_Pre,2.0,2024-09-25 20:38:35.651111
Main,9.0,2024-09-25 20:38:35.651111
First_Class,2.0,2024-09-25 20:38:35.651111
Alt_Checkpoint,,2024-09-25 20:38:35.651111
TSA_Pre,2.0,2024-09-25 20:51:19.987366
Main,8.0,2024-09-25 20:51:19.987366
First_Class,2.0,2024-09-25 20:51:19.987366
Alt_Checkpoint,,2024-09-25 20:51:19.987366
TSA_Pre,2.0,2024-09-25 21:16:51.300977
Main,6.0,2024-09-25 21:16:51.300977
First_Class,1.0,2024-09-25 21:16:51.300977
Alt_Checkpoint,,2024-09-25 21:16:51.300977
TSA_Pre,1.0,2024-09-25 21:37:32.980480
Main,3.0,2024-09-25 21:37:32.980480
First_Class,1.0,2024-09-25 21:37:32.980480
Alt_Checkpoint,,2024-09-25 21:37:32.980480
TSA_Pre,1.0,2024-09-25 21:51:12.813097
Main,1.0,2024-09-25 21:51:12.813097
First_Class,1.0,2024-09-25 21:51:12.813097
Alt_Checkpoint,,2024-09-25 21:51:12.813097
TSA_Pre,1.0,2024-09-25 22:15:57.944803
Main,1.0,2024-09-25 22:15:57.944803
First_Class,1.0,2024-09-25 22:15:57.944803
Alt_Checkpoint,,2024-09-25 22:15:57.944803
TSA_Pre,1.0,2024-09-25 22:39:44.696312
Main,1.0,2024-09-25 22:39:44.696312
First_Class,1.0,2024-09-25 22:39:44.696312
Alt_Checkpoint,,2024-09-25 22:39:44.696312
TSA_Pre,1.0,2024-09-25 22:51:12.986305
Main,1.0,2024-09-25 22:51:12.986305
First_Class,1.0,2024-09-25 22:51:12.986305
Alt_Checkpoint,,2024-09-25 22:51:12.986305
TSA_Pre,1.0,2024-09-25 23:16:37.534778
Main,1.0,2024-09-25 23:16:37.534778
First_Class,2.0,2024-09-25 23:16:37.534778
Alt_Checkpoint,,2024-09-25 23:16:37.534778
TSA_Pre,1.0,2024-09-25 23:36:55.891122
Main,1.0,2024-09-25 23:36:55.891122
First_Class,1.0,2024-09-25 23:36:55.891122
Alt_Checkpoint,,2024-09-25 23:36:55.891122
TSA_Pre,1.0,2024-09-25 23:51:20.051599
Main,1.0,2024-09-25 23:51:20.051599
First_Class,1.0,2024-09-25 23:51:20.051599
Alt_Checkpoint,,2024-09-25 23:51:20.051599
TSA_Pre,1.0,2024-09-26 01:18:32.729785
Main,1.0,2024-09-26 01:18:32.729785
First_Class,1.0,2024-09-26 01:18:32.729785
Alt_Checkpoint,,2024-09-26 01:18:32.729785
TSA_Pre,1.0,2024-09-26 02:36:51.768132
Main,1.0,2024-09-26 02:36:51.768132
First_Class,1.0,2024-09-26 02:36:51.768132
Alt_Checkpoint,,2024-09-26 02:36:51.768132
TSA_Pre,1.0,2024-09-26 03:04:50.112113
Main,1.0,2024-09-26 03:04:50.112113
First_Class,1.0,2024-09-26 03:04:50.112113
Alt_Checkpoint,,2024-09-26 03:04:50.112113
TSA_Pre,1.0,2024-09-26 03:34:47.310798
Main,1.0,2024-09-26 03:34:47.310798
First_Class,1.0,2024-09-26 03:34:47.310798
Alt_Checkpoint,,2024-09-26 03:34:47.310798
TSA_Pre,1.0,2024-09-26 03:51:11.718499
Main,1.0,2024-09-26 03:51:11.718499
First_Class,1.0,2024-09-26 03:51:11.718499
Alt_Checkpoint,,2024-09-26 03:51:11.718499
TSA_Pre,1.0,2024-09-26 04:21:18.931008
Main,1.0,2024-09-26 04:21:18.931008
First_Class,1.0,2024-09-26 04:21:18.931008
Alt_Checkpoint,,2024-09-26 04:21:18.931008
TSA_Pre,1.0,2024-09-26 04:42:24.622573
Main,1.0,2024-09-26 04:42:24.622573
First_Class,1.0,2024-09-26 04:42:24.622573
Alt_Checkpoint,,2024-09-26 04:42:24.622573
TSA_Pre,1.0,2024-09-26 04:53:11.061294
Main,1.0,2024-09-26 04:53:11.061294
First_Class,1.0,2024-09-26 04:53:11.061294
Alt_Checkpoint,,2024-09-26 04:53:11.061294
TSA_Pre,1.0,2024-09-26 05:17:21.368401
Main,1.0,2024-09-26 05:17:21.368401
First_Class,1.0,2024-09-26 05:17:21.368401
Alt_Checkpoint,,2024-09-26 05:17:21.368401
TSA_Pre,1.0,2024-09-26 05:40:04.603233
Main,1.0,2024-09-26 05:40:04.603233
First_Class,1.0,2024-09-26 05:40:04.603233
Alt_Checkpoint,,2024-09-26 05:40:04.603233
TSA_Pre,1.0,2024-09-26 05:51:23.108004
Main,1.0,2024-09-26 05:51:23.108004
First_Class,1.0,2024-09-26 05:51:23.108004
Alt_Checkpoint,,2024-09-26 05:51:23.108004
TSA_Pre,1.0,2024-09-26 06:25:15.063664
Main,1.0,2024-09-26 06:25:15.063664
First_Class,1.0,2024-09-26 06:25:15.063664
Alt_Checkpoint,,2024-09-26 06:25:15.063664
TSA_Pre,1.0,2024-09-26 06:45:29.151602
Main,1.0,2024-09-26 06:45:29.151602
First_Class,1.0,2024-09-26 06:45:29.151602
Alt_Checkpoint,,2024-09-26 06:45:29.151602
TSA_Pre,1.0,2024-09-26 06:56:18.864769
Main,1.0,2024-09-26 06:56:18.864769
First_Class,1.0,2024-09-26 06:56:18.864769
Alt_Checkpoint,,2024-09-26 06:56:18.864769
TSA_Pre,1.0,2024-09-26 07:18:41.937274
Main,1.0,2024-09-26 07:18:41.937274
First_Class,2.0,2024-09-26 07:18:41.937274
Alt_Checkpoint,,2024-09-26 07:18:41.937274
TSA_Pre,1.0,2024-09-26 07:37:24.665435
Main,8.0,2024-09-26 07:37:24.665435
First_Class,2.0,2024-09-26 07:37:24.665435
Alt_Checkpoint,,2024-09-26 07:37:24.665435
TSA_Pre,1.0,2024-09-26 07:51:26.588461
Main,10.0,2024-09-26 07:51:26.588461
First_Class,2.0,2024-09-26 07:51:26.588461
Alt_Checkpoint,,2024-09-26 07:51:26.588461
TSA_Pre,3,2024-09-26 08:22:44.891532
Main,35,2024-09-26 08:22:44.891532
First_Class,1,2024-09-26 08:22:44.891532
Alt_Checkpoint,5,2024-09-26 08:22:44.891532
TSA_Pre,2,2024-09-26 08:43:53.029680
Main,28,2024-09-26 08:43:53.029680
First_Class,2,2024-09-26 08:43:53.029680
Alt_Checkpoint,2,2024-09-26 08:43:53.029680
TSA_Pre,2,2024-09-26 08:54:28.075117
Main,23,2024-09-26 08:54:28.075117
First_Class,2,2024-09-26 08:54:28.075117
Alt_Checkpoint,4,2024-09-26 08:54:28.075117
TSA_Pre,2,2024-09-26 09:19:03.122859
Main,24,2024-09-26 09:19:03.122859
First_Class,2,2024-09-26 09:19:03.122859
Alt_Checkpoint,4,2024-09-26 09:19:03.122859
TSA_Pre,2,2024-09-26 09:40:30.712104
